building_id,building_type,standard,env_flag,hvac_flag,dhw_flag,eem4_flag,scenario_tag,EUI_total_kWh_m2,EUI_heating_kWh_m2,EUI_cooling_kWh_m2,EUI_DHW_kWh_m2,EUI_lights_kWh_m2,EUI_equip_kWh_m2,EUI_fans_pumps_kWh_m2,PV_gen_kWh_m2,pv_track,n_severes,n_warnings,idf_path,output_path
RC-ML,RC-ML,CAN_Z4,0,0,0,0,IAL,126.2385,27.025,17.1818,24.1615,5.2214,51.6957,0.0,85.8469,tier3,0,599,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\RC-ML\RC-ML_IAL_20260910_065429\RC-ML_IAL_20260910_065429.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\RC-ML\RC-ML_IAL_20260910_065429\results
RC-T,RC-T,CAN_Z4,0,0,0,0,IAL,127.974,20.7215,16.838,26.4875,5.7679,57.1062,0.0,78.0694,tier3,0,643,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\RC-T\RC-T_IAL_20260910_065433\RC-T_IAL_20260910_065433.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\RC-T\RC-T_IAL_20260910_065433\results
RC-R,RC-R,CAN_Z4,0,0,0,0,IAL,125.0588,32.2708,18.7292,21.9485,4.7017,46.5502,0.0,83.5296,tier3,0,291,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\RC-R\RC-R_IAL_20260910_065447\RC-R_IAL_20260910_065447.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\RC-R\RC-R_IAL_20260910_065447\results
IC-DC,IC-DC,CAN_Z4,0,0,0,0,IAL,6386.4354,37.5426,3086.8738,10.5142,31.956,3215.7605,0.4886,145.5616,tier3,0,169,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\IC-DC\IC-DC_IAL_20260910_065654\IC-DC_IAL_20260910_065654.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\IC-DC\IC-DC_IAL_20260910_065654\results
IC-DE,IC-DE,CAN_Z4,0,0,0,0,IAL,21518.5334,46.6907,10673.8488,13.2303,24.476,10755.9113,0.6597,104.4826,tier3,2,193,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\IC-DE\IC-DE_IAL_20260910_065709\IC-DE_IAL_20260910_065709.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\IC-DE\IC-DE_IAL_20260910_065709\results
MU-C1,MU-C1,CAN_Z4,0,0,0,0,IAL,291.1542,43.4741,147.5516,37.2618,11.4708,45.5953,0.5027,22.7043,tier3,131,5507,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-C1\MU-C1_IAL_20260910_065856\MU-C1_IAL_20260910_065856.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-C1\MU-C1_IAL_20260910_065856\results
MU-C2,MU-C2,CAN_Z4,0,0,0,0,IAL,207.9437,38.173,92.9238,33.8903,7.7071,28.9158,0.2308,19.6243,tier3,100,3790,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-C2\MU-C2_IAL_20260910_065937\MU-C2_IAL_20260910_065937.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-C2\MU-C2_IAL_20260910_065937\results
MU-HC,MU-HC,CAN_Z4,0,0,0,0,IAL,258.4694,44.9585,123.8903,45.0569,8.1392,32.0933,0.4719,42.4249,tier3,95,6783,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-HC\MU-HC_IAL_20260910_070129\MU-HC_IAL_20260910_070129.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-HC\MU-HC_IAL_20260910_070129\results
MU-HS,MU-HS,CAN_Z4,0,0,0,0,IAL,238.8668,59.1113,79.6394,40.7556,10.1433,44.0347,0.895,76.5524,tier3,71,1212,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-HS\MU-HS_IAL_20260910_070208\MU-HS_IAL_20260910_070208.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-HS\MU-HS_IAL_20260910_070208\results
MU-L,MU-L,CAN_Z4,0,0,0,0,IAL,236.8811,53.1468,90.6132,43.5321,7.3747,36.9605,0.5043,71.5021,tier3,92,3520,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-L\MU-L_IAL_20260910_070303\MU-L_IAL_20260910_070303.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-L\MU-L_IAL_20260910_070303\results
MU-S1,MU-S1,CAN_Z4,0,0,0,0,IAL,306.7428,53.3833,140.389,43.5242,18.2033,38.3304,0.688,69.772,tier3,117,5311,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-S1\MU-S1_IAL_20260910_070541\MU-S1_IAL_20260910_070541.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-S1\MU-S1_IAL_20260910_070541\results
MU-S2,MU-S2,CAN_Z4,0,0,0,0,IAL,257.6706,50.7248,95.7646,44.2079,21.6425,29.0319,0.6289,91.5655,tier3,115,3565,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-S2\MU-S2_IAL_20260910_070647\MU-S2_IAL_20260910_070647.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-S2\MU-S2_IAL_20260910_070647\results
MU-U1,MU-U1,CAN_Z4,0,0,0,0,IAL,176.3929,30.2946,80.8741,28.2755,7.229,24.5633,0.0952,18.4557,tier3,99,3219,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-U1\MU-U1_IAL_20260910_070941\MU-U1_IAL_20260910_070941.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-U1\MU-U1_IAL_20260910_070941\results
MU-W,MU-W,CAN_Z4,0,0,0,0,IAL,217.9826,53.6437,87.6866,31.24,6.6111,33.3253,0.6208,72.9478,tier3,48,2033,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-W\MU-W_IAL_20260910_070959\MU-W_IAL_20260910_070959.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-W\MU-W_IAL_20260910_070959\results
MU-W2,MU-W2,CAN_Z4,0,0,0,0,IAL,140.8018,61.4131,26.0171,12.7626,8.1574,26.6702,0.5676,103.6969,tier3,0,1652,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-W2\MU-W2_IAL_20260910_071013\MU-W2_IAL_20260910_071013.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\MU-W2\MU-W2_IAL_20260910_071013\results
CC-B,CC-B,CAN_Z4,0,0,0,0,IAL,204.8453,38.2267,87.9328,18.3106,14.7795,33.087,0.2231,26.8529,tier3,10,2059,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-B\CC-B_IAL_20260910_071032\CC-B_IAL_20260910_071032.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-B\CC-B_IAL_20260910_071032\results
CC-S1,CC-S1,CAN_Z4,0,0,0,0,IAL,313.8319,87.2102,87.1632,25.4073,36.5202,49.9928,1.1638,116.4731,tier3,10,235,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-S1\CC-S1_IAL_20260910_071111\CC-S1_IAL_20260910_071111.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-S1\CC-S1_IAL_20260910_071111\results
CC-S2,CC-S2,CAN_Z4,0,0,0,0,IAL,388.5851,105.8094,88.0665,25.0195,63.8612,54.597,1.3067,168.4507,tier3,0,114,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-S2\CC-S2_IAL_20260910_071220\CC-S2_IAL_20260910_071220.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-S2\CC-S2_IAL_20260910_071220\results
CC-E1,CC-E1,CAN_Z4,0,0,0,0,IAL,187.7226,24.5121,98.1228,12.4361,16.4568,29.1212,0.1835,25.3868,tier3,32,1905,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-E1\CC-E1_IAL_20260910_071410\CC-E1_IAL_20260910_071410.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-E1\CC-E1_IAL_20260910_071410\results
CC-E2,CC-E2,CAN_Z4,0,0,0,0,IAL,280.7432,88.4092,111.2422,20.8593,22.9289,33.0778,0.798,45.9556,tier3,62,1621,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-E2\CC-E2_IAL_20260910_071411\CC-E2_IAL_20260910_071411.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-E2\CC-E2_IAL_20260910_071411\results
CC-E3,CC-E3,CAN_Z4,0,0,0,0,IAL,276.1307,77.2369,114.3987,23.282,21.6291,35.9675,0.6951,49.0319,tier3,77,1975,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-E3\CC-E3_IAL_20260910_071432\CC-E3_IAL_20260910_071432.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-E3\CC-E3_IAL_20260910_071432\results
CC-FD1,CC-FD1,CAN_Z4,0,0,0,0,IAL,274.2556,29.7514,168.7315,29.1812,12.2913,31.0327,0.107,8.0421,tier3,2,1950,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-FD1\CC-FD1_IAL_20260910_071439\CC-FD1_IAL_20260910_071439.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-FD1\CC-FD1_IAL_20260910_071439\results
CC-FD2,CC-FD2,CAN_Z4,0,0,0,0,IAL,238.2359,30.6726,130.8572,22.9162,13.1869,33.3833,0.1704,14.0266,tier3,41,8335,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-FD2\CC-FD2_IAL_20260910_071448\CC-FD2_IAL_20260910_071448.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-FD2\CC-FD2_IAL_20260910_071448\results
CC-FD3,CC-FD3,CAN_Z4,0,0,0,0,IAL,220.8875,31.5285,107.0076,29.5066,13.3859,34.7873,0.1541,11.9794,tier3,18,12799,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-FD3\CC-FD3_IAL_20260910_071601\CC-FD3_IAL_20260910_071601.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v2\CAN_Z4\CC-FD3\CC-FD3_IAL_20260910_071601\results
RS-I1,RS-I1,CAN_Z5,0,0,0,0,IAL,274.9659,77.5994,101.1933,40.1403,8.2991,42.9957,0.7686,110.2949,tier3,69,926,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RS-I1\RS-I1_IAL_20260910_064930\RS-I1_IAL_20260910_064930.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RS-I1\RS-I1_IAL_20260910_064930\results
RS-S,RS-S,CAN_Z5,0,0,0,0,IAL,235.4405,76.7177,35.3771,36.696,7.8075,73.2828,1.0516,98.1852,tier3,0,1181,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RS-S\RS-S_IAL_20260910_064930\RS-S_IAL_20260910_064930.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RS-S\RS-S_IAL_20260910_064930\results
RS-I2,RS-I2,CAN_Z5,0,0,0,0,IAL,268.5891,75.6755,119.1841,31.1511,9.4435,29.4527,0.4224,85.1589,tier3,120,4956,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RS-I2\RS-I2_IAL_20260910_064930\RS-I2_IAL_20260910_064930.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RS-I2\RS-I2_IAL_20260910_064930\results
RS-I3,RS-I3,CAN_Z5,0,0,0,0,IAL,238.2325,82.6067,59.7717,23.7439,10.3307,57.3324,0.6524,136.6218,tier3,0,726,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RS-I3\RS-I3_IAL_20260910_064930\RS-I3_IAL_20260910_064930.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RS-I3\RS-I3_IAL_20260910_064930\results
RS-I4,RS-I4,CAN_Z5,0,0,0,0,IAL,273.9303,71.0627,132.6694,32.4238,9.0738,25.4283,0.273,91.7515,tier3,115,4377,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RS-I4\RS-I4_IAL_20260910_064932\RS-I4_IAL_20260910_064932.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RS-I4\RS-I4_IAL_20260910_064932\results
RC-HR1,RC-HR1,CAN_Z5,0,0,0,0,IAL,206.0503,31.6887,99.6232,48.2058,4.2727,19.1672,0.0227,46.2354,tier3,138,3784,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-HR1\RC-HR1_IAL_20260910_064932\RC-HR1_IAL_20260910_064932.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-HR1\RC-HR1_IAL_20260910_064932\results
RC-HR2,RC-HR2,CAN_Z5,0,0,0,0,IAL,201.0231,33.726,88.7968,51.8375,3.857,19.0293,0.0409,28.1027,tier3,93,2577,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-HR2\RC-HR2_IAL_20260910_064932\RC-HR2_IAL_20260910_064932.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-HR2\RC-HR2_IAL_20260910_064932\results
RC-MR1,RC-MR1,CAN_Z5,0,0,0,0,IAL,176.7699,28.9351,72.0822,37.7881,5.0929,30.9992,0.0,76.0388,tier3,92,1063,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-MR1\RC-MR1_IAL_20260910_064932\RC-MR1_IAL_20260910_064932.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-MR1\RC-MR1_IAL_20260910_064932\results
RC-MR2,RC-MR2,CAN_Z5,0,0,0,0,IAL,193.8829,30.6615,93.1845,43.6654,4.7934,19.3399,0.0,68.6088,tier3,184,5042,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-MR2\RC-MR2_IAL_20260910_065259\RC-MR2_IAL_20260910_065259.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-MR2\RC-MR2_IAL_20260910_065259\results
RC-MR3,RC-MR3,CAN_Z5,0,0,0,0,IAL,193.699,31.3732,92.286,43.6686,4.7933,19.3398,0.0,68.6088,tier3,276,7270,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-MR3\RC-MR3_IAL_20260910_065301\RC-MR3_IAL_20260910_065301.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-MR3\RC-MR3_IAL_20260910_065301\results
RC-D,RC-D,CAN_Z5,0,0,0,0,IAL,148.4804,50.9762,22.8238,22.5702,4.7017,46.5502,0.0,101.0711,tier3,0,555,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-D\RC-D_IAL_20260910_065339\RC-D_IAL_20260910_065339.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-D\RC-D_IAL_20260910_065339\results
RC-ML,RC-ML,CAN_Z5,0,0,0,0,IAL,149.9002,44.5355,22.6075,24.887,5.2214,51.6957,0.0,93.4173,tier3,0,599,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-ML\RC-ML_IAL_20260910_065445\RC-ML_IAL_20260910_065445.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-ML\RC-ML_IAL_20260910_065445\results
RC-T,RC-T,CAN_Z5,0,0,0,0,IAL,151.4094,37.7621,22.3968,27.3237,5.7679,57.1062,0.0,85.7078,tier3,0,643,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-T\RC-T_IAL_20260910_065501\RC-T_IAL_20260910_065501.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-T\RC-T_IAL_20260910_065501\results
RC-R,RC-R,CAN_Z5,0,0,0,0,IAL,148.7616,50.1696,23.9128,22.569,4.7017,46.5502,0.0,91.0959,tier3,0,291,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-R\RC-R_IAL_20260910_065559\RC-R_IAL_20260910_065559.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\RC-R\RC-R_IAL_20260910_065559\results
IC-DC,IC-DC,CAN_Z5,0,0,0,0,IAL,6364.0036,51.7731,3050.2928,10.5109,31.8973,3215.7605,0.4886,163.8742,tier3,0,169,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\IC-DC\IC-DC_IAL_20260910_065712\IC-DC_IAL_20260910_065712.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\IC-DC\IC-DC_IAL_20260910_065712\results
IC-DE,IC-DE,CAN_Z5,0,0,0,0,IAL,21510.351,62.4412,10650.0112,13.2265,24.4026,10755.9113,0.6597,119.4914,tier3,0,193,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\IC-DE\IC-DE_IAL_20260910_065842\IC-DE_IAL_20260910_065842.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\IC-DE\IC-DE_IAL_20260910_065842\results
MU-C1,MU-C1,CAN_Z5,0,0,0,0,IAL,309.9099,55.4284,154.3865,37.2609,11.4442,45.5953,0.5027,26.0971,tier3,131,5502,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-C1\MU-C1_IAL_20260910_065922\MU-C1_IAL_20260910_065922.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-C1\MU-C1_IAL_20260910_065922\results
MU-C2,MU-C2,CAN_Z5,0,0,0,0,IAL,223.1137,49.4869,96.8366,33.8896,7.666,28.9158,0.2308,21.3725,tier3,99,3788,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-C2\MU-C2_IAL_20260910_065959\MU-C2_IAL_20260910_065959.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-C2\MU-C2_IAL_20260910_065959\results
MU-HC,MU-HC,CAN_Z5,0,0,0,0,IAL,278.5766,57.8054,131.1976,45.0559,8.1041,32.0933,0.4719,48.1043,tier3,95,6760,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-HC\MU-HC_IAL_20260910_070242\MU-HC_IAL_20260910_070242.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-HC\MU-HC_IAL_20260910_070242\results
MU-HS,MU-HS,CAN_Z5,0,0,0,0,IAL,266.4097,76.6505,89.6892,40.7417,10.123,44.0347,0.895,83.4216,tier3,69,1192,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-HS\MU-HS_IAL_20260910_070259\MU-HS_IAL_20260910_070259.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-HS\MU-HS_IAL_20260910_070259\results
MU-L,MU-L,CAN_Z5,0,0,0,0,IAL,256.9216,67.0816,96.7488,43.5338,7.3512,36.9605,0.5043,79.2737,tier3,92,3520,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-L\MU-L_IAL_20260910_070337\MU-L_IAL_20260910_070337.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-L\MU-L_IAL_20260910_070337\results
MU-S1,MU-S1,CAN_Z5,0,0,0,0,IAL,329.1591,68.7219,147.4727,43.5225,18.1345,38.3304,0.688,76.1524,tier3,117,5310,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-S1\MU-S1_IAL_20260910_070618\MU-S1_IAL_20260910_070618.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-S1\MU-S1_IAL_20260910_070618\results
MU-S2,MU-S2,CAN_Z5,0,0,0,0,IAL,279.5534,64.2834,104.0294,44.2088,21.5994,29.0319,0.6289,101.0553,tier3,115,3565,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-S2\MU-S2_IAL_20260910_070742\MU-S2_IAL_20260910_070742.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-S2\MU-S2_IAL_20260910_070742\results
