zone,building_id,building_type,standard,env_flag,hvac_flag,dhw_flag,eem4_flag,scenario_tag,EUI_total_kWh_m2,EUI_heating_kWh_m2,EUI_cooling_kWh_m2,EUI_DHW_kWh_m2,EUI_lights_kWh_m2,EUI_equip_kWh_m2,EUI_fans_pumps_kWh_m2,PV_gen_kWh_m2,pv_track,n_severes,n_warnings,idf_path,output_path
Z6,MU-S2,MU-S2,CAN_Z6,1,0,0,0,EEM_J_ENVELOPE,170.9565,40.3093,9.7056,44.1202,21.5228,29.0319,10.1368,100.1567,tier3,2,5318,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENVELOPE_20260911_110942\MU-S2_EEM_J_ENVELOPE_20260911_110942.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENVELOPE_20260911_110942\results
Z6,MU-S2,MU-S2,CAN_Z6,1,0,0,1,EEM_J_ENVELOPE_EEM4,154.3974,46.6926,6.4527,44.1311,9.8945,22.0382,9.4134,100.1567,tier3,2,6411,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENVELOPE_EEM4_20260911_111225\MU-S2_EEM_J_ENVELOPE_EEM4_20260911_111225.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENVELOPE_EEM4_20260911_111225\results
Z6,MU-S2,MU-S2,CAN_Z6,1,0,1,0,EEM_J_ENV_DHW,144.522,43.0753,9.4965,15.0994,21.5228,29.0319,10.1659,100.1567,tier3,18,7050,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENV_DHW_20260911_111111\MU-S2_EEM_J_ENV_DHW_20260911_111111.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENV_DHW_20260911_111111\results
Z6,MU-S2,MU-S2,CAN_Z6,1,0,1,1,EEM_J_ENV_DHW_EEM4,128.0885,49.521,6.2602,15.1468,9.8945,22.0382,9.4529,100.1567,tier3,13,8174,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENV_DHW_EEM4_20260911_111249\MU-S2_EEM_J_ENV_DHW_EEM4_20260911_111249.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENV_DHW_EEM4_20260911_111249\results
Z6,MU-S2,MU-S2,CAN_Z6,1,1,0,0,EEM_J_ENV_HVAC,142.4035,10.5769,10.356,44.1633,21.5228,29.0319,10.6808,100.1567,tier3,2,5722,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENV_HVAC_20260911_111055\MU-S2_EEM_J_ENV_HVAC_20260911_111055.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENV_HVAC_20260911_111055\results
Z6,MU-S2,MU-S2,CAN_Z6,1,1,1,0,EEM_J_ENV_HVAC_DHW,115.7986,13.1589,10.1036,15.1697,21.5228,29.0319,10.7397,100.1567,tier3,22,7447,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENV_HVAC_DHW_20260911_111141\MU-S2_EEM_J_ENV_HVAC_DHW_20260911_111141.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENV_HVAC_DHW_20260911_111141\results
Z6,MU-S2,MU-S2,CAN_Z6,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,94.2032,14.246,6.8906,15.1711,9.8945,22.0382,10.2489,100.1567,tier3,22,8557,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENV_HVAC_DHW_EEM4_20260911_111255\MU-S2_EEM_J_ENV_HVAC_DHW_EEM4_20260911_111255.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENV_HVAC_DHW_EEM4_20260911_111255\results
Z6,MU-S2,MU-S2,CAN_Z6,1,1,0,1,EEM_J_ENV_HVAC_EEM4,120.793,11.6494,7.1257,44.1876,9.8945,22.0382,10.1837,100.1567,tier3,2,6803,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENV_HVAC_EEM4_20260911_111233\MU-S2_EEM_J_ENV_HVAC_EEM4_20260911_111233.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_ENV_HVAC_EEM4_20260911_111233\results
Z6,MU-S2,MU-S2,CAN_Z6,0,1,1,0,EEM_J_HVAC_DHW,120.116,16.6451,10.0032,15.1787,21.6257,29.0319,11.5477,100.1567,tier3,5,7437,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_HVAC_DHW_20260911_111115\MU-S2_EEM_J_HVAC_DHW_20260911_111115.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_HVAC_DHW_20260911_111115\results
Z6,MU-S2,MU-S2,CAN_Z6,0,1,0,0,EEM_J_HVAC_ONLY,146.6276,14.0051,10.2154,44.1947,21.6257,29.0319,11.471,100.1567,tier3,2,5700,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_HVAC_ONLY_20260911_111001\MU-S2_EEM_J_HVAC_ONLY_20260911_111001.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-S2\MU-S2_EEM_J_HVAC_ONLY_20260911_111001\results
Z6,MU-U1,MU-U1,CAN_Z6,0,0,0,0,EEM_J_DEFAULT,98.199,17.3403,6.358,28.27,7.1784,24.5633,8.1158,2.2702,native,2,5033,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_DEFAULT_20260911_111315\MU-U1_EEM_J_DEFAULT_20260911_111315.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_DEFAULT_20260911_111315\results
Z6,MU-U1,MU-U1,CAN_Z6,0,0,1,0,EEM_J_DHW_ONLY,79.4027,24.0923,5.2067,3.8509,7.1973,24.5633,8.1375,20.4701,tier3,2,5165,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_DHW_ONLY_20260911_111359\MU-U1_EEM_J_DHW_ONLY_20260911_111359.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_DHW_ONLY_20260911_111359\results
Z6,MU-U1,MU-U1,CAN_Z6,0,0,1,1,EEM_J_DHW_ONLY_EEM4,66.8013,29.0773,3.7829,3.881,3.1809,14.0969,6.4433,20.4701,tier3,6,6037,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_DHW_ONLY_EEM4_20260911_111557\MU-U1_EEM_J_DHW_ONLY_EEM4_20260911_111557.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_DHW_ONLY_EEM4_20260911_111557\results
Z6,MU-U1,MU-U1,CAN_Z6,0,0,0,1,EEM_J_EEM4_ONLY,87.0873,25.0301,3.7898,28.2715,3.1809,14.0969,6.379,20.4701,tier3,6,5876,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_EEM4_ONLY_20260911_111525\MU-U1_EEM_J_EEM4_ONLY_20260911_111525.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_EEM4_ONLY_20260911_111525\results
Z6,MU-U1,MU-U1,CAN_Z6,1,0,0,0,EEM_J_ENVELOPE,90.7112,9.5225,6.4951,28.27,7.1753,24.5633,8.3157,20.4701,tier3,2,5021,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENVELOPE_20260911_111317\MU-U1_EEM_J_ENVELOPE_20260911_111317.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENVELOPE_20260911_111317\results
Z6,MU-U1,MU-U1,CAN_Z6,1,0,0,1,EEM_J_ENVELOPE_EEM4,75.1358,12.2201,4.6264,28.2713,3.1423,14.0969,6.4225,20.4701,tier3,8,5878,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENVELOPE_EEM4_20260911_111533\MU-U1_EEM_J_ENVELOPE_EEM4_20260911_111533.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENVELOPE_EEM4_20260911_111533\results
Z6,MU-U1,MU-U1,CAN_Z6,1,0,1,0,EEM_J_ENV_DHW,70.4046,13.5354,6.4782,3.908,7.1753,24.5633,8.3753,20.4701,tier3,3,5180,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENV_DHW_20260911_111451\MU-U1_EEM_J_ENV_DHW_20260911_111451.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENV_DHW_20260911_111451\results
Z6,MU-U1,MU-U1,CAN_Z6,1,0,1,1,EEM_J_ENV_DHW_EEM4,54.8203,16.2484,4.6092,3.8839,3.1423,14.0969,6.4832,20.4701,tier3,9,6028,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENV_DHW_EEM4_20260911_111627\MU-U1_EEM_J_ENV_DHW_EEM4_20260911_111627.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENV_DHW_EEM4_20260911_111627\results
Z6,MU-U1,MU-U1,CAN_Z6,1,1,0,0,EEM_J_ENV_HVAC,85.2996,3.0422,7.3459,28.2755,7.1753,24.5633,8.5449,20.4701,tier3,2,5046,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENV_HVAC_20260911_111414\MU-U1_EEM_J_ENV_HVAC_20260911_111414.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENV_HVAC_20260911_111414\results
Z6,MU-U1,MU-U1,CAN_Z6,1,1,1,0,EEM_J_ENV_HVAC_DHW,64.9383,7.0541,7.3248,3.8632,7.1753,24.5633,8.6044,20.4701,tier3,3,5195,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENV_HVAC_DHW_20260911_111519\MU-U1_EEM_J_ENV_HVAC_DHW_20260911_111519.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENV_HVAC_DHW_20260911_111519\results
Z6,MU-U1,MU-U1,CAN_Z6,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,47.3862,7.8864,5.2545,3.9585,3.1423,14.0969,6.7144,20.4701,tier3,11,6055,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENV_HVAC_DHW_EEM4_20260911_111655\MU-U1_EEM_J_ENV_HVAC_DHW_EEM4_20260911_111655.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENV_HVAC_DHW_EEM4_20260911_111655\results
Z6,MU-U1,MU-U1,CAN_Z6,1,1,0,1,EEM_J_ENV_HVAC_EEM4,67.6738,3.8984,5.2723,28.2765,3.1423,14.0969,6.6534,20.4701,tier3,10,5911,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENV_HVAC_EEM4_20260911_111602\MU-U1_EEM_J_ENV_HVAC_EEM4_20260911_111602.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_ENV_HVAC_EEM4_20260911_111602\results
Z6,MU-U1,MU-U1,CAN_Z6,0,1,1,0,EEM_J_HVAC_DHW,66.4556,10.1146,5.8733,3.8896,7.1973,24.5633,8.4835,20.4701,tier3,2,5196,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_HVAC_DHW_20260911_111511\MU-U1_EEM_J_HVAC_DHW_20260911_111511.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_HVAC_DHW_20260911_111511\results
Z6,MU-U1,MU-U1,CAN_Z6,0,1,1,1,EEM_J_HVAC_DHW_EEM4,50.286,11.6808,4.3102,3.9294,3.1809,14.0969,6.7742,20.4701,tier3,5,6052,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_HVAC_DHW_EEM4_20260911_111634\MU-U1_EEM_J_HVAC_DHW_EEM4_20260911_111634.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_HVAC_DHW_EEM4_20260911_111634\results
Z6,MU-U1,MU-U1,CAN_Z6,0,1,0,0,EEM_J_HVAC_ONLY,86.7811,6.1055,5.8851,28.2749,7.1973,24.5633,8.4212,20.4701,tier3,2,5048,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_HVAC_ONLY_20260911_111352\MU-U1_EEM_J_HVAC_ONLY_20260911_111352.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_HVAC_ONLY_20260911_111352\results
Z6,MU-U1,MU-U1,CAN_Z6,0,1,0,1,EEM_J_HVAC_ONLY_EEM4,70.5784,7.6798,4.3202,28.2771,3.1809,14.0969,6.7099,20.4701,tier3,5,5907,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_HVAC_ONLY_EEM4_20260911_111551\MU-U1_EEM_J_HVAC_ONLY_EEM4_20260911_111551.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-U1\MU-U1_EEM_J_HVAC_ONLY_EEM4_20260911_111551\results
Z6,MU-W,MU-W,CAN_Z6,0,0,0,0,EEM_J_DEFAULT,145.7967,56.9264,5.7217,31.1953,6.4081,33.3253,7.3229,2.6113,native,3,2875,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_DEFAULT_20260911_111806\MU-W_EEM_J_DEFAULT_20260911_111806.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_DEFAULT_20260911_111806\results
Z6,MU-W,MU-W,CAN_Z6,0,0,1,0,EEM_J_DHW_ONLY,126.2964,59.2686,5.4495,9.4341,6.5708,33.3253,7.3503,78.0587,tier3,7,3629,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_DHW_ONLY_20260911_111830\MU-W_EEM_J_DHW_ONLY_20260911_111830.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_DHW_ONLY_20260911_111830\results
Z6,MU-W,MU-W,CAN_Z6,1,0,0,0,EEM_J_ENVELOPE,130.8692,42.7636,5.8223,31.177,6.5296,33.3253,6.3551,78.0587,tier3,4,2873,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENVELOPE_20260911_111826\MU-W_EEM_J_ENVELOPE_20260911_111826.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENVELOPE_20260911_111826\results
Z6,MU-W,MU-W,CAN_Z6,1,0,0,1,EEM_J_ENVELOPE_EEM4,123.777,45.9671,4.5463,31.188,3.0502,28.3936,5.7379,78.0587,tier3,2,3314,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENVELOPE_EEM4_20260911_111924\MU-W_EEM_J_ENVELOPE_EEM4_20260911_111924.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENVELOPE_EEM4_20260911_111924\results
Z6,MU-W,MU-W,CAN_Z6,1,0,1,0,EEM_J_ENV_DHW,110.8564,44.6667,5.6938,9.3664,6.5296,33.3253,6.3781,78.0587,tier3,5,3653,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENV_DHW_20260911_111901\MU-W_EEM_J_ENV_DHW_20260911_111901.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENV_DHW_20260911_111901\results
Z6,MU-W,MU-W,CAN_Z6,1,0,1,1,EEM_J_ENV_DHW_EEM4,103.8735,47.9485,4.4342,9.3828,3.0502,28.3936,5.7698,78.0587,tier3,5,4069,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENV_DHW_EEM4_20260911_111932\MU-W_EEM_J_ENV_DHW_EEM4_20260911_111932.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENV_DHW_EEM4_20260911_111932\results
Z6,MU-W,MU-W,CAN_Z6,1,1,0,0,EEM_J_ENV_HVAC,104.7667,15.5061,6.5396,31.2227,6.5296,33.3253,6.8465,78.0587,tier3,4,3039,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENV_HVAC_20260911_111837\MU-W_EEM_J_ENV_HVAC_20260911_111837.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENV_HVAC_20260911_111837\results
Z6,MU-W,MU-W,CAN_Z6,1,1,1,0,EEM_J_ENV_HVAC_DHW,84.6369,17.3442,6.3823,9.3744,6.5296,33.3253,6.8833,78.0587,tier3,9,3818,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENV_HVAC_DHW_20260911_111921\MU-W_EEM_J_ENV_HVAC_DHW_20260911_111921.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENV_HVAC_DHW_20260911_111921\results
Z6,MU-W,MU-W,CAN_Z6,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,75.3852,18.4341,4.8984,9.4107,3.0502,28.3936,6.4046,78.0587,tier3,6,4233,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENV_HVAC_DHW_EEM4_20260911_111945\MU-W_EEM_J_ENV_HVAC_DHW_EEM4_20260911_111945.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENV_HVAC_DHW_EEM4_20260911_111945\results
Z6,MU-W,MU-W,CAN_Z6,1,1,0,1,EEM_J_ENV_HVAC_EEM4,95.4516,16.5788,5.0395,31.2407,3.0502,28.3936,6.3561,78.0587,tier3,5,3471,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENV_HVAC_EEM4_20260911_111927\MU-W_EEM_J_ENV_HVAC_EEM4_20260911_111927.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_ENV_HVAC_EEM4_20260911_111927\results
Z6,MU-W,MU-W,CAN_Z6,0,1,1,0,EEM_J_HVAC_DHW,92.3843,23.9856,6.1381,9.4731,6.5708,33.3253,8.0899,78.0587,tier3,5,3792,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_HVAC_DHW_20260911_111917\MU-W_EEM_J_HVAC_DHW_20260911_111917.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_HVAC_DHW_20260911_111917\results
Z6,MU-W,MU-W,CAN_Z6,0,1,0,0,EEM_J_HVAC_ONLY,112.3739,22.1322,6.2665,31.2412,6.5708,33.3253,8.0367,78.0587,tier3,4,3035,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_HVAC_ONLY_20260911_111826\MU-W_EEM_J_HVAC_ONLY_20260911_111826.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W\MU-W_EEM_J_HVAC_ONLY_20260911_111826\results
Z6,MU-W2,MU-W2,CAN_Z6,0,0,0,0,EEM_J_DEFAULT,129.9222,69.9291,2.6569,12.741,7.6603,26.6702,5.0161,9.55,native,45,2330,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W2\MU-W2_EEM_J_DEFAULT_20260911_111953\MU-W2_EEM_J_DEFAULT_20260911_111953.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W2\MU-W2_EEM_J_DEFAULT_20260911_111953\results
Z6,MU-W2,MU-W2,CAN_Z6,0,0,1,0,EEM_J_DHW_ONLY,121.0847,72.4355,2.4934,1.1075,8.0944,26.6702,5.0347,118.4603,tier3,26,2532,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W2\MU-W2_EEM_J_DHW_ONLY_20260911_112021\MU-W2_EEM_J_DHW_ONLY_20260911_112021.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z6\MU-W2\MU-W2_EEM_J_DHW_ONLY_20260911_112021\results
