building_id,building_type,standard,env_flag,hvac_flag,dhw_flag,eem4_flag,scenario_tag,EUI_total_kWh_m2,EUI_heating_kWh_m2,EUI_cooling_kWh_m2,EUI_DHW_kWh_m2,EUI_lights_kWh_m2,EUI_equip_kWh_m2,EUI_fans_pumps_kWh_m2,PV_gen_kWh_m2,pv_track,n_severes,n_warnings,idf_path,output_path
CC-S2,CC-S2,CAN_MTL,0,0,0,0,EEM_J_DEFAULT,342.8887,104.4064,11.2771,25.5267,63.5291,67.5671,16.6286,3.1292,native,2,149,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_DEFAULT_20260602_191250\CC-S2_EEM_J_DEFAULT_20260602_191250.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_DEFAULT_20260602_191250\results
CC-S2,CC-S2,CAN_MTL,1,0,0,0,EEM_J_ENVELOPE,315.6358,71.2819,18.8162,25.5198,63.4931,67.5671,14.6736,185.5179,tier3,14,162,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENVELOPE_20260602_191253\CC-S2_EEM_J_ENVELOPE_20260602_191253.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENVELOPE_20260602_191253\results
CC-S2,CC-S2,CAN_MTL,0,1,0,0,EEM_J_HVAC_ONLY,275.3156,37.2193,8.9785,25.6003,63.8366,67.5671,18.0819,185.5179,tier3,2,160,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_HVAC_ONLY_20260602_191255\CC-S2_EEM_J_HVAC_ONLY_20260602_191255.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_HVAC_ONLY_20260602_191255\results
CC-S2,CC-S2,CAN_MTL,0,0,1,0,EEM_J_DHW_ONLY,325.1562,110.0808,10.8986,2.4456,63.8366,67.5671,16.378,185.5179,tier3,2,211,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_DHW_ONLY_20260602_191256\CC-S2_EEM_J_DHW_ONLY_20260602_191256.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_DHW_ONLY_20260602_191256\results
CC-S2,CC-S2,CAN_MTL,1,1,0,0,EEM_J_ENV_HVAC,264.1713,22.2506,14.8996,25.5904,63.4931,67.5671,16.1707,185.5179,tier3,14,174,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENV_HVAC_20260602_191307\CC-S2_EEM_J_ENV_HVAC_20260602_191307.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENV_HVAC_20260602_191307\results
CC-S2,CC-S2,CAN_MTL,1,0,1,0,EEM_J_ENV_DHW,296.6025,75.3199,18.8206,2.3814,63.4931,67.5671,14.7347,185.5179,tier3,16,219,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENV_DHW_20260602_191328\CC-S2_EEM_J_ENV_DHW_20260602_191328.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENV_DHW_20260602_191328\results
CC-S2,CC-S2,CAN_MTL,0,1,1,0,EEM_J_HVAC_DHW,256.4279,41.314,8.9854,2.5408,63.8366,67.5671,18.1505,185.5179,tier3,2,223,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_HVAC_DHW_20260602_191329\CC-S2_EEM_J_HVAC_DHW_20260602_191329.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_HVAC_DHW_20260602_191329\results
CC-S2,CC-S2,CAN_MTL,1,1,1,0,EEM_J_ENV_HVAC_DHW,245.2594,26.3444,14.903,2.5231,63.4931,67.5671,16.2309,185.5179,tier3,17,237,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENV_HVAC_DHW_20260602_191334\CC-S2_EEM_J_ENV_HVAC_DHW_20260602_191334.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENV_HVAC_DHW_20260602_191334\results
CC-S2,CC-S2,CAN_MTL,0,0,0,1,EEM_J_EEM4_ONLY,306.7284,116.8861,6.4056,25.5302,29.7345,59.4818,15.4705,185.5179,tier3,2,170,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_EEM4_ONLY_20260602_191334\CC-S2_EEM_J_EEM4_ONLY_20260602_191334.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_EEM4_ONLY_20260602_191334\results
CC-S2,CC-S2,CAN_MTL,1,0,0,1,EEM_J_ENVELOPE_EEM4,266.1906,74.7554,9.3708,25.5223,29.4557,59.4818,13.5371,185.5179,tier3,8,173,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENVELOPE_EEM4_20260602_191337\CC-S2_EEM_J_ENVELOPE_EEM4_20260602_191337.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENVELOPE_EEM4_20260602_191337\results
CC-S2,CC-S2,CAN_MTL,0,1,0,1,EEM_J_HVAC_ONLY_EEM4,229.7608,38.9804,5.3422,25.6067,29.7345,59.4818,17.3155,185.5179,tier3,2,180,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_HVAC_ONLY_EEM4_20260602_191340\CC-S2_EEM_J_HVAC_ONLY_EEM4_20260602_191340.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_HVAC_ONLY_EEM4_20260602_191340\results
CC-S2,CC-S2,CAN_MTL,0,0,1,1,EEM_J_DHW_ONLY_EEM4,287.8535,120.8949,6.416,2.5601,29.7345,59.4818,15.542,185.5179,tier3,2,217,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_DHW_ONLY_EEM4_20260602_191348\CC-S2_EEM_J_DHW_ONLY_EEM4_20260602_191348.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_DHW_ONLY_EEM4_20260602_191348\results
CC-S2,CC-S2,CAN_MTL,1,1,0,1,EEM_J_ENV_HVAC_EEM4,214.8479,23.5514,7.5781,25.5978,29.4557,59.4818,15.0594,185.5179,tier3,8,186,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENV_HVAC_EEM4_20260602_191359\CC-S2_EEM_J_ENV_HVAC_EEM4_20260602_191359.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENV_HVAC_EEM4_20260602_191359\results
CC-S2,CC-S2,CAN_MTL,1,0,1,1,EEM_J_ENV_DHW_EEM4,247.2905,78.7006,9.3743,2.5971,29.4557,59.4818,13.6106,185.5179,tier3,12,234,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENV_DHW_EEM4_20260602_191402\CC-S2_EEM_J_ENV_DHW_EEM4_20260602_191402.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENV_DHW_EEM4_20260602_191402\results
CC-S2,CC-S2,CAN_MTL,0,1,1,1,EEM_J_HVAC_DHW_EEM4,210.8667,43.0821,5.3491,2.5305,29.7345,59.4818,17.3846,185.5179,tier3,2,235,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_HVAC_DHW_EEM4_20260602_191410\CC-S2_EEM_J_HVAC_DHW_EEM4_20260602_191410.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_HVAC_DHW_EEM4_20260602_191410\results
CC-S2,CC-S2,CAN_MTL,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,196.0234,27.6338,7.585,2.6104,29.4557,59.4818,15.1315,185.5179,tier3,13,250,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENV_HVAC_DHW_EEM4_20260602_191416\CC-S2_EEM_J_ENV_HVAC_DHW_EEM4_20260602_191416.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-S2\CC-S2_EEM_J_ENV_HVAC_DHW_EEM4_20260602_191416\results
CC-E1,CC-E1,CAN_MTL,0,0,0,0,EEM_J_DEFAULT,95.0591,16.9272,4.5719,12.4241,16.4199,28.8048,7.1778,1.6879,native,25,1581,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_DEFAULT_20260602_191453\CC-E1_EEM_J_DEFAULT_20260602_191453.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_DEFAULT_20260602_191453\results
CC-E1,CC-E1,CAN_MTL,1,0,0,0,EEM_J_ENVELOPE,89.0336,10.5386,4.516,12.4242,16.4123,28.8055,7.5805,28.0209,tier3,105,1601,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENVELOPE_20260602_191459\CC-E1_EEM_J_ENVELOPE_20260602_191459.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENVELOPE_20260602_191459\results
CC-E1,CC-E1,CAN_MTL,0,1,0,0,EEM_J_HVAC_ONLY,81.2983,2.8533,4.3799,12.4351,16.4194,28.8048,7.7065,28.021,tier3,9,1618,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_HVAC_ONLY_20260602_191505\CC-E1_EEM_J_HVAC_ONLY_20260602_191505.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_HVAC_ONLY_20260602_191505\results
CC-E1,CC-E1,CAN_MTL,0,0,1,0,EEM_J_DHW_ONLY,85.7367,18.6224,4.4726,1.6633,16.4194,28.8048,7.0297,28.021,tier3,13,1899,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_DHW_ONLY_20260602_191507\CC-E1_EEM_J_DHW_ONLY_20260602_191507.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_DHW_ONLY_20260602_191507\results
CC-E1,CC-E1,CAN_MTL,1,1,0,0,EEM_J_ENV_HVAC,80.9112,2.1559,4.4428,12.4342,16.4123,28.8055,7.9262,28.0209,tier3,109,1635,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENV_HVAC_20260602_191525\CC-E1_EEM_J_ENV_HVAC_20260602_191525.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENV_HVAC_20260602_191525\results
CC-E1,CC-E1,CAN_MTL,1,0,1,0,EEM_J_ENV_DHW,79.3884,11.6507,4.5098,1.6616,16.4123,28.8055,7.5888,28.0209,tier3,102,1908,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENV_DHW_20260602_191526\CC-E1_EEM_J_ENV_DHW_20260602_191526.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENV_DHW_20260602_191526\results
CC-E1,CC-E1,CAN_MTL,0,1,1,0,EEM_J_HVAC_DHW,71.6655,3.9752,4.3775,1.6691,16.4194,28.8048,7.7178,28.021,tier3,12,1929,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_HVAC_DHW_20260602_191527\CC-E1_EEM_J_HVAC_DHW_20260602_191527.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_HVAC_DHW_20260602_191527\results
CC-E1,CC-E1,CAN_MTL,1,1,1,0,EEM_J_ENV_HVAC_DHW,71.2657,3.2721,4.4344,1.6664,16.4123,28.8055,7.9379,28.0209,tier3,100,1950,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENV_HVAC_DHW_20260602_191529\CC-E1_EEM_J_ENV_HVAC_DHW_20260602_191529.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENV_HVAC_DHW_20260602_191529\results
CC-E1,CC-E1,CAN_MTL,1,0,0,1,EEM_J_ENVELOPE_EEM4,68.9074,13.4397,3.4204,12.4294,8.3081,17.3696,5.2685,28.0209,tier3,381,3153,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENVELOPE_EEM4_20260602_191541\CC-E1_EEM_J_ENVELOPE_EEM4_20260602_191541.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENVELOPE_EEM4_20260602_191541\results
CC-E1,CC-E1,CAN_MTL,1,1,0,1,EEM_J_ENV_HVAC_EEM4,58.3211,2.5093,3.3274,12.4403,8.3081,17.3696,5.7147,28.0209,tier3,379,3180,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENV_HVAC_EEM4_20260602_191640\CC-E1_EEM_J_ENV_HVAC_EEM4_20260602_191640.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENV_HVAC_EEM4_20260602_191640\results
CC-E1,CC-E1,CAN_MTL,1,0,1,1,EEM_J_ENV_DHW_EEM4,59.2533,14.5438,3.4089,1.6644,8.3081,17.3696,5.2821,28.0209,tier3,384,3467,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENV_DHW_EEM4_20260602_191643\CC-E1_EEM_J_ENV_DHW_EEM4_20260602_191643.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENV_DHW_EEM4_20260602_191643\results
CC-E1,CC-E1,CAN_MTL,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,48.6718,3.6272,3.3192,1.6713,8.3081,17.3696,5.7213,28.0209,tier3,376,3500,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENV_HVAC_DHW_EEM4_20260602_191657\CC-E1_EEM_J_ENV_HVAC_DHW_EEM4_20260602_191657.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E1\CC-E1_EEM_J_ENV_HVAC_DHW_EEM4_20260602_191657\results
CC-E2,CC-E2,CAN_MTL,0,0,0,0,EEM_J_DEFAULT,299.1731,173.3701,13.5887,20.926,22.9778,32.5849,28.5479,1.0239,native,22,1381,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_DEFAULT_20260602_191704\CC-E2_EEM_J_DEFAULT_20260602_191704.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_DEFAULT_20260602_191704\results
CC-E2,CC-E2,CAN_MTL,1,0,0,0,EEM_J_ENVELOPE,279.2325,154.3795,12.9761,20.9231,22.9424,32.5851,28.1314,51.2203,tier3,99,1381,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENVELOPE_20260602_191723\CC-E2_EEM_J_ENVELOPE_20260602_191723.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENVELOPE_20260602_191723\results
CC-E2,CC-E2,CAN_MTL,0,1,0,0,EEM_J_HVAC_ONLY,149.4159,20.7345,13.4656,20.9477,22.9973,32.5849,31.5847,51.2203,tier3,15,1430,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_HVAC_ONLY_20260602_191727\CC-E2_EEM_J_HVAC_ONLY_20260602_191727.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_HVAC_ONLY_20260602_191727\results
CC-E2,CC-E2,CAN_MTL,0,0,1,0,EEM_J_DHW_ONLY,284.0056,175.9822,13.4395,3.4973,22.9973,32.5849,28.3495,51.2203,tier3,12,1729,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_DHW_ONLY_20260602_191732\CC-E2_EEM_J_DHW_ONLY_20260602_191732.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_DHW_ONLY_20260602_191732\results
CC-E2,CC-E2,CAN_MTL,1,1,0,0,EEM_J_ENV_HVAC,144.1265,16.2588,13.0199,20.9457,22.9424,32.5852,31.1285,51.2203,tier3,95,1418,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENV_HVAC_20260602_191732\CC-E2_EEM_J_ENV_HVAC_20260602_191732.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENV_HVAC_20260602_191732\results
CC-E2,CC-E2,CAN_MTL,1,0,1,0,EEM_J_ENV_DHW,263.8929,156.4131,12.9615,3.5214,22.9424,32.5851,28.1685,51.2203,tier3,71,1715,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENV_DHW_20260602_191837\CC-E2_EEM_J_ENV_DHW_20260602_191837.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENV_DHW_20260602_191837\results
CC-E2,CC-E2,CAN_MTL,0,1,1,0,EEM_J_HVAC_DHW,134.1435,22.8921,13.4566,3.4918,22.9973,32.5849,31.6171,51.2203,tier3,12,1773,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_HVAC_DHW_20260602_191911\CC-E2_EEM_J_HVAC_DHW_20260602_191911.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_HVAC_DHW_20260602_191911\results
CC-E2,CC-E2,CAN_MTL,1,1,1,0,EEM_J_ENV_HVAC_DHW,128.8339,18.3764,13.0026,3.5143,22.9424,32.5852,31.1601,51.2203,tier3,71,1758,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENV_HVAC_DHW_20260602_191918\CC-E2_EEM_J_ENV_HVAC_DHW_20260602_191918.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENV_HVAC_DHW_20260602_191918\results
CC-E2,CC-E2,CAN_MTL,1,0,0,1,EEM_J_ENVELOPE_EEM4,251.4539,148.653,11.3978,20.9314,12.7619,23.6901,26.6949,51.2203,tier3,255,2578,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENVELOPE_EEM4_20260602_191931\CC-E2_EEM_J_ENVELOPE_EEM4_20260602_191931.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENVELOPE_EEM4_20260602_191931\results
CC-E2,CC-E2,CAN_MTL,1,1,0,1,EEM_J_ENV_HVAC_EEM4,121.6818,15.755,11.4128,20.9542,12.7619,23.6902,29.8314,51.2203,tier3,264,2605,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENV_HVAC_EEM4_20260602_191940\CC-E2_EEM_J_ENV_HVAC_EEM4_20260602_191940.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENV_HVAC_EEM4_20260602_191940\results
CC-E2,CC-E2,CAN_MTL,1,0,1,1,EEM_J_ENV_DHW_EEM4,236.2705,150.8614,11.3865,3.5182,12.7619,23.6901,26.7246,51.2203,tier3,237,2919,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENV_DHW_EEM4_20260602_191949\CC-E2_EEM_J_ENV_DHW_EEM4_20260602_191949.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENV_DHW_EEM4_20260602_191949\results
CC-E2,CC-E2,CAN_MTL,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,106.3909,17.887,11.3974,3.5077,12.7619,23.6902,29.8675,51.2203,tier3,235,2953,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENV_HVAC_DHW_EEM4_20260602_191954\CC-E2_EEM_J_ENV_HVAC_DHW_EEM4_20260602_191954.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E2\CC-E2_EEM_J_ENV_HVAC_DHW_EEM4_20260602_191954\results
CC-E3,CC-E3,CAN_MTL,0,0,0,0,EEM_J_DEFAULT,284.7203,155.9228,14.5606,23.2637,21.694,34.4957,27.5724,0.7028,native,27,1807,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E3\CC-E3_EEM_J_DEFAULT_20260602_192006\CC-E3_EEM_J_DEFAULT_20260602_192006.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j3_20260602_v2\CAN_MTL\CC-E3\CC-E3_EEM_J_DEFAULT_20260602_192006\results
