zone,building_id,building_type,standard,env_flag,hvac_flag,dhw_flag,eem4_flag,scenario_tag,EUI_total_kWh_m2,EUI_heating_kWh_m2,EUI_cooling_kWh_m2,EUI_DHW_kWh_m2,EUI_lights_kWh_m2,EUI_equip_kWh_m2,EUI_fans_pumps_kWh_m2,PV_gen_kWh_m2,pv_track,n_severes,n_warnings,idf_path,output_path
Z6,RC-HR1,RC-HR1,CAN_Z6,0,0,1,0,EEM_J_DHW_ONLY,79.2511,22.7379,8.6548,12.1531,4.2727,19.1672,9.1202,45.768,tier3,3,7145,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_DHW_ONLY_20260707_195924\RC-HR1_EEM_J_DHW_ONLY_20260707_195924.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_DHW_ONLY_20260707_195924\results
Z6,RC-HR1,RC-HR1,CAN_Z6,1,0,0,0,EEM_J_ENVELOPE,103.3535,8.2822,11.2174,48.1582,4.2727,19.1672,9.0937,45.768,tier3,16,5780,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENVELOPE_20260707_195854\RC-HR1_EEM_J_ENVELOPE_20260707_195854.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENVELOPE_20260707_195854\results
Z6,RC-HR1,RC-HR1,CAN_Z6,1,0,0,1,EEM_J_ENVELOPE_EEM4,90.938,11.0728,8.0787,48.1636,1.7141,11.0157,7.7512,45.768,tier3,0,7023,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENVELOPE_EEM4_20260707_200021\RC-HR1_EEM_J_ENVELOPE_EEM4_20260707_200021.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENVELOPE_EEM4_20260707_200021\results
Z6,RC-HR1,RC-HR1,CAN_Z6,1,0,1,0,EEM_J_ENV_DHW,70.8948,11.9576,11.0756,12.1154,4.2727,19.1672,9.1441,45.768,tier3,11,7149,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENV_DHW_20260707_195947\RC-HR1_EEM_J_ENV_DHW_20260707_195947.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENV_DHW_20260707_195947\results
Z6,RC-HR1,RC-HR1,CAN_Z6,1,0,1,1,EEM_J_ENV_DHW_EEM4,58.5747,14.8046,7.9495,12.1401,1.7141,11.0157,7.8089,45.768,tier3,13,8411,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENV_DHW_EEM4_20260707_200044\RC-HR1_EEM_J_ENV_DHW_EEM4_20260707_200044.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENV_DHW_EEM4_20260707_200044\results
Z6,RC-HR1,RC-HR1,CAN_Z6,1,1,0,0,EEM_J_ENV_HVAC,99.7795,2.7915,13.1623,48.1657,4.2727,19.1672,9.0667,45.768,tier3,16,6093,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_20260707_195928\RC-HR1_EEM_J_ENV_HVAC_20260707_195928.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_20260707_195928\results
Z6,RC-HR1,RC-HR1,CAN_Z6,1,1,1,0,EEM_J_ENV_HVAC_DHW,67.2065,6.3633,12.9915,12.123,4.2727,19.1672,9.1354,45.768,tier3,11,7459,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_DHW_20260707_200010\RC-HR1_EEM_J_ENV_HVAC_DHW_20260707_200010.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_DHW_20260707_200010\results
Z6,RC-HR1,RC-HR1,CAN_Z6,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,52.2703,6.9986,9.3852,12.1174,1.7141,11.0157,7.9136,45.768,tier3,14,8709,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_DHW_EEM4_20260707_200054\RC-HR1_EEM_J_ENV_HVAC_DHW_EEM4_20260707_200054.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_DHW_EEM4_20260707_200054\results
Z6,RC-HR1,RC-HR1,CAN_Z6,1,1,0,1,EEM_J_ENV_HVAC_EEM4,84.8244,3.4057,9.5435,48.1788,1.7141,11.0157,7.8407,45.768,tier3,0,7329,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_EEM4_20260707_200041\RC-HR1_EEM_J_ENV_HVAC_EEM4_20260707_200041.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_EEM4_20260707_200041\results
Z6,RC-HR1,RC-HR1,CAN_Z6,0,1,1,0,EEM_J_HVAC_DHW,68.0342,9.7423,10.2973,12.1732,4.2727,19.1672,9.2494,45.768,tier3,3,7443,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_HVAC_DHW_20260707_195954\RC-HR1_EEM_J_HVAC_DHW_20260707_195954.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_HVAC_DHW_20260707_195954\results
Z6,RC-HR1,RC-HR1,CAN_Z6,0,1,0,0,EEM_J_HVAC_ONLY,100.4977,6.1348,10.4363,48.1876,4.2727,19.1672,9.167,45.768,tier3,0,6076,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_HVAC_ONLY_20260707_195911\RC-HR1_EEM_J_HVAC_ONLY_20260707_195911.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR1\RC-HR1_EEM_J_HVAC_ONLY_20260707_195911\results
Z6,RC-HR2,RC-HR2,CAN_Z6,0,0,0,0,EEM_J_DEFAULT,116.7625,19.115,9.1753,51.8394,3.857,19.0293,9.8744,3.3405,native,0,3995,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_DEFAULT_20260707_200101\RC-HR2_EEM_J_DEFAULT_20260707_200101.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_DEFAULT_20260707_200101\results
Z6,RC-HR2,RC-HR2,CAN_Z6,0,0,1,0,EEM_J_DHW_ONLY,79.3058,25.9714,8.8337,7.8442,3.857,19.0293,9.903,28.844,tier3,0,4091,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_DHW_ONLY_20260707_200116\RC-HR2_EEM_J_DHW_ONLY_20260707_200116.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_DHW_ONLY_20260707_200116\results
Z6,RC-HR2,RC-HR2,CAN_Z6,1,0,0,0,EEM_J_ENVELOPE,107.9284,6.991,12.337,51.838,3.857,19.0293,9.9772,28.844,tier3,0,3992,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENVELOPE_20260707_200105\RC-HR2_EEM_J_ENVELOPE_20260707_200105.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENVELOPE_20260707_200105\results
Z6,RC-HR2,RC-HR2,CAN_Z6,1,0,0,1,EEM_J_ENVELOPE_EEM4,94.9304,9.7869,8.6321,51.8369,1.5027,10.8778,8.4313,28.844,tier3,0,4798,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENVELOPE_EEM4_20260707_200154\RC-HR2_EEM_J_ENVELOPE_EEM4_20260707_200154.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENVELOPE_EEM4_20260707_200154\results
Z6,RC-HR2,RC-HR2,CAN_Z6,1,0,1,0,EEM_J_ENV_DHW,70.4387,13.4181,12.3106,7.8399,3.857,19.0293,10.0852,28.844,tier3,0,4100,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENV_DHW_20260707_200134\RC-HR2_EEM_J_ENV_DHW_20260707_200134.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENV_DHW_20260707_200134\results
Z6,RC-HR2,RC-HR2,CAN_Z6,1,0,1,1,EEM_J_ENV_DHW_EEM4,57.5246,16.2242,8.6095,7.9075,1.5027,10.8778,8.5404,28.844,tier3,0,4906,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENV_DHW_EEM4_20260707_200208\RC-HR2_EEM_J_ENV_DHW_EEM4_20260707_200208.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENV_DHW_EEM4_20260707_200208\results
Z6,RC-HR2,RC-HR2,CAN_Z6,1,1,0,0,EEM_J_ENV_HVAC,106.3422,3.2147,14.425,51.8393,3.857,19.0293,10.0901,28.844,tier3,0,4004,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENV_HVAC_20260707_200120\RC-HR2_EEM_J_ENV_HVAC_20260707_200120.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENV_HVAC_20260707_200120\results
Z6,RC-HR2,RC-HR2,CAN_Z6,1,1,1,0,EEM_J_ENV_HVAC_DHW,68.8256,9.6453,14.395,7.8147,3.857,19.0293,10.1978,28.844,tier3,0,4107,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENV_HVAC_DHW_20260707_200143\RC-HR2_EEM_J_ENV_HVAC_DHW_20260707_200143.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENV_HVAC_DHW_20260707_200143\results
Z6,RC-HR2,RC-HR2,CAN_Z6,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,53.6189,10.614,10.2271,7.9343,1.5027,10.8778,8.6268,28.844,tier3,0,4911,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENV_HVAC_DHW_EEM4_20260707_200209\RC-HR2_EEM_J_ENV_HVAC_DHW_EEM4_20260707_200209.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENV_HVAC_DHW_EEM4_20260707_200209\results
Z6,RC-HR2,RC-HR2,CAN_Z6,1,1,0,1,EEM_J_ENV_HVAC_EEM4,91.0253,4.2007,10.252,51.8381,1.5027,10.8778,8.5175,28.844,tier3,0,4812,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENV_HVAC_EEM4_20260707_200205\RC-HR2_EEM_J_ENV_HVAC_EEM4_20260707_200205.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_ENV_HVAC_EEM4_20260707_200205\results
Z6,RC-HR2,RC-HR2,CAN_Z6,0,1,1,0,EEM_J_HVAC_DHW,68.8227,13.7991,10.4333,7.8796,3.857,19.0293,9.979,28.844,tier3,0,4096,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_HVAC_DHW_20260707_200140\RC-HR2_EEM_J_HVAC_DHW_20260707_200140.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_HVAC_DHW_20260707_200140\results
Z6,RC-HR2,RC-HR2,CAN_Z6,0,1,0,0,EEM_J_HVAC_ONLY,106.2546,7.3646,10.4518,51.839,3.857,19.0293,9.8674,28.844,tier3,0,4003,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_HVAC_ONLY_20260707_200106\RC-HR2_EEM_J_HVAC_ONLY_20260707_200106.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-HR2\RC-HR2_EEM_J_HVAC_ONLY_20260707_200106\results
Z6,RC-ML,RC-ML,CAN_Z6,0,0,0,0,EEM_J_DEFAULT,139.2319,44.1844,6.2969,24.4496,5.2214,51.6957,6.4308,0.0,native,0,653,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_DEFAULT_20260707_201437\RC-ML_EEM_J_DEFAULT_20260707_201437.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_DEFAULT_20260707_201437\results
Z6,RC-ML,RC-ML,CAN_Z6,0,0,1,0,EEM_J_DHW_ONLY,125.3387,45.4787,6.3197,9.1296,5.2214,51.6957,6.5405,93.0871,tier3,0,973,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_DHW_ONLY_20260707_201451\RC-ML_EEM_J_DHW_ONLY_20260707_201451.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_DHW_ONLY_20260707_201451\results
Z6,RC-ML,RC-ML,CAN_Z6,0,0,1,1,EEM_J_DHW_ONLY_EEM4,108.5352,52.847,4.9384,9.1296,2.8718,31.4732,6.3222,93.0871,tier3,0,957,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_DHW_ONLY_EEM4_20260707_201741\RC-ML_EEM_J_DHW_ONLY_EEM4_20260707_201741.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_DHW_ONLY_EEM4_20260707_201741\results
Z6,RC-ML,RC-ML,CAN_Z6,0,0,0,1,EEM_J_EEM4_ONLY,122.4436,51.561,4.9159,24.4571,2.8718,31.4732,6.2116,93.0871,tier3,0,639,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_EEM4_ONLY_20260707_201659\RC-ML_EEM_J_EEM4_ONLY_20260707_201659.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_EEM4_ONLY_20260707_201659\results
Z6,RC-ML,RC-ML,CAN_Z6,1,0,0,0,EEM_J_ENVELOPE,111.0247,16.2044,7.02,23.8319,5.2214,51.6957,6.0982,93.0196,tier3,0,753,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENVELOPE_20260707_201447\RC-ML_EEM_J_ENVELOPE_20260707_201447.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENVELOPE_20260707_201447\results
Z6,RC-ML,RC-ML,CAN_Z6,1,0,0,1,EEM_J_ENVELOPE_EEM4,92.4709,22.1021,5.3463,23.8622,2.8718,31.4732,5.8622,93.0196,tier3,0,755,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENVELOPE_EEM4_20260707_201706\RC-ML_EEM_J_ENVELOPE_EEM4_20260707_201706.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENVELOPE_EEM4_20260707_201706\results
Z6,RC-ML,RC-ML,CAN_Z6,1,0,1,0,EEM_J_ENV_DHW,97.595,17.6099,7.0321,8.8798,5.2214,51.6957,6.203,93.0196,tier3,0,1074,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENV_DHW_20260707_201639\RC-ML_EEM_J_ENV_DHW_20260707_201639.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENV_DHW_20260707_201639\results
Z6,RC-ML,RC-ML,CAN_Z6,1,0,1,1,EEM_J_ENV_DHW_EEM4,79.0284,23.5116,5.3591,8.8933,2.8718,31.4732,5.9664,93.0196,tier3,0,1073,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENV_DHW_EEM4_20260707_201842\RC-ML_EEM_J_ENV_DHW_EEM4_20260707_201842.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENV_DHW_EEM4_20260707_201842\results
Z6,RC-ML,RC-ML,CAN_Z6,1,1,0,0,EEM_J_ENV_HVAC,99.6756,4.8626,6.3769,23.8315,5.2214,51.6957,6.7345,93.0196,tier3,0,856,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENV_HVAC_20260707_201515\RC-ML_EEM_J_ENV_HVAC_20260707_201515.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENV_HVAC_20260707_201515\results
Z6,RC-ML,RC-ML,CAN_Z6,1,1,1,0,EEM_J_ENV_HVAC_DHW,86.2357,6.2547,6.3899,8.8782,5.2214,51.6957,6.8428,93.0196,tier3,0,1180,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENV_HVAC_DHW_20260707_201643\RC-ML_EEM_J_ENV_HVAC_DHW_20260707_201643.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENV_HVAC_DHW_20260707_201643\results
Z6,RC-ML,RC-ML,CAN_Z6,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,63.8434,8.0062,4.8623,8.8919,2.8718,31.4732,6.785,93.0196,tier3,0,1170,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENV_HVAC_DHW_EEM4_20260707_201903\RC-ML_EEM_J_ENV_HVAC_DHW_EEM4_20260707_201903.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENV_HVAC_DHW_EEM4_20260707_201903\results
Z6,RC-ML,RC-ML,CAN_Z6,1,1,0,1,EEM_J_ENV_HVAC_EEM4,77.2965,6.6105,4.8486,23.8626,2.8718,31.4732,6.6768,93.0196,tier3,0,856,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENV_HVAC_EEM4_20260707_201822\RC-ML_EEM_J_ENV_HVAC_EEM4_20260707_201822.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_ENV_HVAC_EEM4_20260707_201822\results
Z6,RC-ML,RC-ML,CAN_Z6,0,1,1,0,EEM_J_HVAC_DHW,95.5132,14.8405,5.8396,9.1339,5.2214,51.6957,7.8289,93.0871,tier3,0,1078,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_HVAC_DHW_20260707_201642\RC-ML_EEM_J_HVAC_DHW_20260707_201642.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_HVAC_DHW_20260707_201642\results
Z6,RC-ML,RC-ML,CAN_Z6,0,1,1,1,EEM_J_HVAC_DHW_EEM4,73.6918,16.9124,4.6077,9.1399,2.8718,31.4732,7.7338,93.0871,tier3,0,1064,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_HVAC_DHW_EEM4_20260707_201847\RC-ML_EEM_J_HVAC_DHW_EEM4_20260707_201847.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_HVAC_DHW_EEM4_20260707_201847\results
Z6,RC-ML,RC-ML,CAN_Z6,0,1,0,0,EEM_J_HVAC_ONLY,109.3428,13.4772,5.8179,24.4557,5.2214,51.6957,7.7218,93.0871,tier3,0,758,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_HVAC_ONLY_20260707_201450\RC-ML_EEM_J_HVAC_ONLY_20260707_201450.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_HVAC_ONLY_20260707_201450\results
Z6,RC-ML,RC-ML,CAN_Z6,0,1,0,1,EEM_J_HVAC_ONLY_EEM4,87.5278,15.5481,4.5871,24.4689,2.8718,31.4732,7.6257,93.0871,tier3,0,752,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_HVAC_ONLY_EEM4_20260707_201735\RC-ML_EEM_J_HVAC_ONLY_EEM4_20260707_201735.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-ML\RC-ML_EEM_J_HVAC_ONLY_EEM4_20260707_201735\results
Z6,RC-MR1,RC-MR1,CAN_Z6,0,0,0,0,EEM_J_DEFAULT,113.5546,21.623,8.441,37.7628,5.0929,30.9992,7.7631,0.0,native,0,1253,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-MR1\RC-MR1_EEM_J_DEFAULT_20260707_200218\RC-MR1_EEM_J_DEFAULT_20260707_200218.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z6\RC-MR1\RC-MR1_EEM_J_DEFAULT_20260707_200218\results
